Time (elapsed) ,ECG (mV),Resp C (mV),Resp A (mV),Resp N (mV), SpO2 (mV)
00:00:50.290,0.000,-0.085,-0.077,0.082,98.000
00:00:50.300,-0.035,-0.087,-0.077,0.080,98.000
00:00:50.310,-0.020,-0.085,-0.075,0.078,98.000
00:00:50.320,-0.010,-0.082,-0.072,0.076,98.000
00:00:50.330,-0.020,-0.080,-0.070,0.074,98.000
00:00:50.340,-0.040,-0.077,-0.067,0.071,98.000
00:00:50.350,-0.035,-0.075,-0.065,0.069,98.000
00:00:50.360,-0.040,-0.069,-0.061,0.067,98.000
00:00:50.370,-0.075,-0.063,-0.056,0.065,98.000
00:00:50.380,-0.055,-0.057,-0.052,0.063,98.000
00:00:50.390,-0.055,-0.051,-0.048,0.061,98.000
00:00:50.400,-0.075,-0.045,-0.043,0.058,98.000
00:00:50.410,-0.055,-0.049,-0.045,0.056,98.000
00:00:50.420,-0.070,-0.053,-0.047,0.054,98.000
00:00:50.430,-0.080,-0.057,-0.048,0.052,98.000
00:00:50.440,-0.080,-0.060,-0.050,0.050,98.000
00:00:50.450,-0.090,-0.064,-0.052,0.047,98.000
00:00:50.460,-0.095,-0.070,-0.054,0.045,98.000
00:00:50.470,-0.075,-0.076,-0.057,0.043,98.000
00:00:50.480,-0.085,-0.082,-0.060,0.041,98.000
00:00:50.490,-0.095,-0.088,-0.063,0.038,98.000
00:00:50.500,-0.085,-0.094,-0.066,0.036,98.000
00:00:50.510,-0.085,-0.091,-0.063,0.034,98.000
00:00:50.520,-0.085,-0.087,-0.060,0.032,98.000
00:00:50.530,-0.090,-0.084,-0.057,0.029,98.000
00:00:50.540,-0.085,-0.080,-0.054,0.027,98.000
00:00:50.550,-0.085,-0.077,-0.051,0.025,98.000
00:00:50.560,-0.090,-0.076,-0.049,0.023,98.000
00:00:50.570,-0.095,-0.076,-0.048,0.021,98.000
00:00:50.580,-0.070,-0.075,-0.047,0.019,98.000
00:00:50.590,-0.040,-0.075,-0.045,0.017,98.000
00:00:50.600,0.010,-0.074,-0.044,0.015,98.000
00:00:50.610,0.010,-0.076,-0.044,0.013,98.000
00:00:50.620,0.065,-0.077,-0.044,0.012,98.000
00:00:50.630,0.190,-0.079,-0.044,0.010,98.000
00:00:50.640,0.135,-0.081,-0.044,0.008,98.000
00:00:50.650,0.070,-0.083,-0.044,0.006,98.000
00:00:50.660,-0.010,-0.085,-0.044,0.004,98.000
00:00:50.670,-0.030,-0.088,-0.045,0.002,98.000
00:00:50.680,-0.120,-0.091,-0.045,0.000,98.000
00:00:50.690,-0.180,-0.094,-0.045,-0.001,98.000
00:00:50.700,-0.200,-0.097,-0.046,-0.003,98.000
00:00:50.710,-0.190,-0.096,-0.045,-0.005,98.000
00:00:50.720,-0.185,-0.096,-0.044,-0.007,98.000
00:00:50.730,-0.235,-0.095,-0.043,-0.009,98.000
00:00:50.740,0.030,-0.095,-0.042,-0.011,98.000
00:00:50.750,0.680,-0.094,-0.041,-0.013,98.000
00:00:50.760,1.325,-0.090,-0.038,-0.015,98.000
00:00:50.770,0.940,-0.086,-0.035,-0.016,98.000
00:00:50.780,-0.215,-0.082,-0.031,-0.018,98.000
00:00:50.790,-0.755,-0.078,-0.028,-0.020,98.000
00:00:50.800,-0.610,-0.074,-0.025,-0.022,98.000
00:00:50.810,-0.330,-0.077,-0.025,-0.024,98.000
00:00:50.820,-0.165,-0.081,-0.024,-0.026,98.000
00:00:50.830,-0.155,-0.084,-0.024,-0.028,98.000
00:00:50.840,-0.160,-0.087,-0.023,-0.030,98.000
00:00:50.850,-0.140,-0.091,-0.023,-0.032,98.000
00:00:50.860,-0.125,-0.090,-0.022,-0.033,98.000
00:00:50.870,-0.105,-0.090,-0.022,-0.035,98.000
00:00:50.880,-0.105,-0.090,-0.021,-0.037,98.000
00:00:50.890,-0.090,-0.089,-0.020,-0.039,98.000
00:00:50.900,-0.070,-0.089,-0.020,-0.041,98.000
00:00:50.910,-0.060,-0.089,-0.019,-0.043,98.000
00:00:50.920,-0.030,-0.090,-0.018,-0.045,98.000
00:00:50.930,0.005,-0.090,-0.017,-0.046,98.000
00:00:50.940,0.035,-0.091,-0.016,-0.048,98.000
00:00:50.950,0.060,-0.091,-0.015,-0.050,98.000
00:00:50.960,0.075,-0.092,-0.015,-0.052,98.000
00:00:50.970,0.120,-0.093,-0.015,-0.054,98.000
00:00:50.980,0.150,-0.094,-0.015,-0.055,98.000
00:00:50.990,0.195,-0.095,-0.015,-0.057,98.000
00:00:51.000,0.210,-0.096,-0.015,-0.059,98.000
00:00:51.010,0.230,-0.090,-0.012,-0.060,98.000
00:00:51.020,0.245,-0.084,-0.009,-0.062,98.000
00:00:51.030,0.250,-0.078,-0.006,-0.064,98.000
00:00:51.040,0.245,-0.072,-0.004,-0.065,98.000
00:00:51.050,0.245,-0.065,-0.001,-0.067,98.000
00:00:51.060,0.200,-0.061,0.001,-0.068,98.000
00:00:51.070,0.150,-0.056,0.003,-0.070,98.000
00:00:51.080,0.110,-0.051,0.005,-0.071,98.000
00:00:51.090,0.070,-0.047,0.007,-0.073,98.000
00:00:51.100,0.030,-0.042,0.009,-0.075,98.000
00:00:51.110,0.005,-0.044,0.009,-0.076,98.000
00:00:51.120,-0.015,-0.047,0.009,-0.077,98.000
00:00:51.130,-0.025,-0.049,0.010,-0.078,98.000
00:00:51.140,-0.025,-0.051,0.010,-0.080,98.000
00:00:51.150,-0.010,-0.054,0.010,-0.081,98.000
00:00:51.160,-0.025,-0.064,0.008,-0.082,98.000
00:00:51.170,-0.025,-0.074,0.007,-0.083,98.000
00:00:51.180,-0.020,-0.084,0.006,-0.084,98.000
00:00:51.190,-0.020,-0.094,0.004,-0.085,98.000
00:00:51.200,-0.015,-0.104,0.003,-0.086,98.000
00:00:51.210,-0.025,-0.099,0.002,-0.086,98.000
00:00:51.220,-0.025,-0.094,0.001,-0.086,98.000
00:00:51.230,-0.050,-0.089,-0.000,-0.086,98.000
00:00:51.240,-0.040,-0.084,-0.002,-0.087,98.000
00:00:51.250,-0.050,-0.079,-0.003,-0.087,98.000
00:00:51.260,-0.065,-0.069,-0.001,-0.086,98.000
00:00:51.270,-0.055,-0.059,0.001,-0.086,98.000
00:00:51.280,-0.075,-0.049,0.002,-0.085,98.000
00:00:51.290,-0.070,-0.040,0.004,-0.084,98.000
00:00:51.300,-0.075,-0.030,0.005,-0.083,98.000
00:00:51.310,-0.085,-0.034,0.003,-0.081,98.000
00:00:51.320,-0.085,-0.039,0.001,-0.080,98.000
00:00:51.330,-0.085,-0.043,-0.001,-0.078,98.000
00:00:51.340,-0.085,-0.047,-0.003,-0.076,98.000
00:00:51.350,-0.080,-0.052,-0.005,-0.074,98.000
00:00:51.360,-0.105,-0.055,-0.007,-0.072,98.000
00:00:51.370,-0.085,-0.058,-0.009,-0.069,98.000
00:00:51.380,-0.110,-0.061,-0.011,-0.067,98.000
00:00:51.390,-0.090,-0.064,-0.014,-0.065,98.000
00:00:51.400,-0.110,-0.067,-0.016,-0.063,98.000
00:00:51.410,-0.105,-0.069,-0.017,-0.060,98.000
00:00:51.420,-0.100,-0.071,-0.019,-0.058,98.000
00:00:51.430,-0.090,-0.074,-0.020,-0.055,98.000
00:00:51.440,-0.100,-0.076,-0.022,-0.053,98.000
00:00:51.450,-0.090,-0.078,-0.023,-0.050,98.000
00:00:51.460,-0.105,-0.076,-0.023,-0.048,98.000
00:00:51.470,-0.090,-0.074,-0.023,-0.045,98.000
00:00:51.480,-0.060,-0.071,-0.022,-0.043,98.000
00:00:51.490,0.005,-0.069,-0.022,-0.040,98.000
00:00:51.500,0.020,-0.067,-0.022,-0.038,98.000
00:00:51.510,0.050,-0.065,-0.021,-0.035,98.000
00:00:51.520,0.170,-0.063,-0.021,-0.032,98.000
00:00:51.530,0.145,-0.061,-0.020,-0.030,98.000
00:00:51.540,0.060,-0.059,-0.019,-0.027,98.000
00:00:51.550,0.010,-0.057,-0.019,-0.025,98.000
00:00:51.560,-0.045,-0.062,-0.022,-0.022,98.000
00:00:51.570,-0.095,-0.068,-0.026,-0.019,98.000
00:00:51.580,-0.200,-0.073,-0.029,-0.017,98.000
00:00:51.590,-0.180,-0.079,-0.033,-0.014,98.000
00:00:51.600,-0.215,-0.084,-0.037,-0.011,98.000
00:00:51.610,-0.180,-0.083,-0.036,-0.009,98.000
00:00:51.620,-0.235,-0.081,-0.036,-0.006,98.000
00:00:51.630,-0.075,-0.079,-0.036,-0.004,98.000
00:00:51.640,0.480,-0.078,-0.036,-0.001,98.000
00:00:51.650,1.260,-0.076,-0.036,0.001,98.000
00:00:51.660,1.435,-0.076,-0.037,0.004,98.000
00:00:51.670,-0.050,-0.076,-0.037,0.006,98.000
00:00:51.680,-0.775,-0.076,-0.038,0.009,98.000
00:00:51.690,-0.650,-0.076,-0.039,0.011,98.000
00:00:51.700,-0.380,-0.076,-0.039,0.014,98.000
00:00:51.710,-0.165,-0.082,-0.043,0.016,98.000
00:00:51.720,-0.175,-0.088,-0.047,0.018,98.000
00:00:51.730,-0.135,-0.094,-0.051,0.021,98.000
00:00:51.740,-0.155,-0.100,-0.055,0.023,98.000
00:00:51.750,-0.135,-0.106,-0.059,0.025,98.000
00:00:51.760,-0.135,-0.103,-0.058,0.028,98.000
00:00:51.770,-0.115,-0.100,-0.057,0.030,98.000
00:00:51.780,-0.105,-0.097,-0.057,0.032,98.000
00:00:51.790,-0.075,-0.094,-0.056,0.035,98.000
00:00:51.800,-0.055,-0.091,-0.055,0.037,98.000
00:00:51.810,-0.030,-0.083,-0.051,0.039,98.000
00:00:51.820,-0.010,-0.076,-0.048,0.041,98.000
00:00:51.830,0.015,-0.068,-0.044,0.044,98.000
00:00:51.840,0.045,-0.060,-0.041,0.046,98.000
00:00:51.850,0.075,-0.053,-0.038,0.048,98.000
00:00:51.860,0.100,-0.056,-0.040,0.050,98.000
00:00:51.870,0.155,-0.058,-0.042,0.052,98.000
00:00:51.880,0.185,-0.061,-0.044,0.054,98.000
00:00:51.890,0.225,-0.064,-0.046,0.056,98.000
00:00:51.900,0.250,-0.066,-0.048,0.058,98.000
00:00:51.910,0.255,-0.070,-0.051,0.060,98.000
00:00:51.920,0.255,-0.075,-0.053,0.063,98.000
00:00:51.930,0.270,-0.079,-0.056,0.065,98.000
00:00:51.940,0.240,-0.083,-0.059,0.067,98.000
00:00:51.950,0.215,-0.087,-0.062,0.069,98.000
00:00:51.960,0.170,-0.086,-0.062,0.071,97.000
00:00:51.970,0.120,-0.085,-0.061,0.073,97.000
00:00:51.980,0.075,-0.084,-0.061,0.075,97.000
00:00:51.990,0.045,-0.083,-0.061,0.077,97.000
00:00:52.000,0.010,-0.082,-0.061,0.079,97.000
00:00:52.010,-0.005,-0.085,-0.063,0.081,97.000
00:00:52.020,-0.010,-0.088,-0.065,0.083,97.000
00:00:52.030,-0.010,-0.090,-0.067,0.085,97.000
00:00:52.040,-0.025,-0.093,-0.069,0.087,97.000
00:00:52.050,-0.020,-0.096,-0.071,0.089,97.000
00:00:52.060,-0.020,-0.091,-0.068,0.091,97.000
00:00:52.070,-0.015,-0.087,-0.065,0.093,97.000
00:00:52.080,-0.005,-0.082,-0.062,0.095,97.000
00:00:52.090,-0.015,-0.078,-0.059,0.097,97.000
00:00:52.100,-0.010,-0.074,-0.056,0.098,97.000
00:00:52.110,-0.025,-0.068,-0.053,0.100,97.000
00:00:52.120,-0.015,-0.063,-0.050,0.102,97.000
00:00:52.130,-0.015,-0.058,-0.047,0.104,97.000
00:00:52.140,-0.040,-0.052,-0.044,0.106,97.000
00:00:52.150,-0.055,-0.047,-0.041,0.107,97.000
00:00:52.160,-0.060,-0.051,-0.043,0.109,97.000
00:00:52.170,-0.055,-0.054,-0.046,0.111,97.000
00:00:52.180,-0.060,-0.057,-0.049,0.113,97.000
00:00:52.190,-0.075,-0.061,-0.051,0.114,97.000
00:00:52.200,-0.080,-0.064,-0.054,0.116,97.000
00:00:52.210,-0.080,-0.067,-0.056,0.118,97.000
00:00:52.220,-0.065,-0.071,-0.058,0.119,97.000
00:00:52.230,-0.065,-0.074,-0.061,0.121,97.000
00:00:52.240,-0.080,-0.077,-0.063,0.122,97.000
00:00:52.250,-0.075,-0.080,-0.065,0.124,97.000
00:00:52.260,-0.090,-0.081,-0.065,0.125,97.000
00:00:52.270,-0.085,-0.082,-0.066,0.127,97.000
00:00:52.280,-0.075,-0.083,-0.067,0.128,97.000
00:00:52.290,-0.070,-0.084,-0.067,0.130,97.000
00:00:52.300,-0.085,-0.085,-0.068,0.131,97.000
00:00:52.310,-0.075,-0.084,-0.066,0.132,97.000
00:00:52.320,-0.095,-0.082,-0.065,0.134,97.000
00:00:52.330,-0.095,-0.081,-0.064,0.135,97.000
00:00:52.340,-0.085,-0.079,-0.063,0.136,97.000
00:00:52.350,-0.085,-0.078,-0.062,0.137,97.000
00:00:52.360,-0.105,-0.081,-0.063,0.138,97.000
00:00:52.370,-0.090,-0.083,-0.064,0.139,97.000
00:00:52.380,-0.105,-0.086,-0.065,0.139,97.000
00:00:52.390,-0.095,-0.088,-0.066,0.140,97.000
00:00:52.400,-0.095,-0.090,-0.068,0.141,97.000
00:00:52.410,-0.020,-0.089,-0.066,0.141,97.000
00:00:52.420,0.025,-0.087,-0.065,0.140,97.000
00:00:52.430,0.010,-0.086,-0.064,0.140,97.000
00:00:52.440,0.065,-0.084,-0.062,0.140,97.000
00:00:52.450,0.160,-0.083,-0.061,0.140,97.000
00:00:52.460,0.110,-0.077,-0.057,0.139,97.000
00:00:52.470,0.025,-0.070,-0.052,0.137,97.000
00:00:52.480,-0.025,-0.064,-0.048,0.136,97.000
00:00:52.490,-0.030,-0.058,-0.044,0.135,97.000
00:00:52.500,-0.155,-0.052,-0.039,0.134,97.000
00:00:52.510,-0.190,-0.054,-0.040,0.132,97.000
00:00:52.520,-0.195,-0.055,-0.041,0.131,97.000
00:00:52.530,-0.200,-0.056,-0.041,0.129,97.000
00:00:52.540,-0.195,-0.057,-0.042,0.128,97.000
00:00:52.550,-0.250,-0.059,-0.043,0.126,97.000
00:00:52.560,0.070,-0.063,-0.045,0.125,97.000
00:00:52.570,0.880,-0.067,-0.047,0.123,97.000
00:00:52.580,1.500,-0.071,-0.050,0.121,97.000
00:00:52.590,0.700,-0.076,-0.052,0.120,97.000
00:00:52.600,-0.380,-0.080,-0.054,0.118,97.000
00:00:52.610,-0.750,-0.079,-0.053,0.116,97.000
00:00:52.620,-0.530,-0.079,-0.052,0.115,97.000
00:00:52.630,-0.270,-0.078,-0.051,0.113,97.000
00:00:52.640,-0.165,-0.077,-0.049,0.111,97.000
00:00:52.650,-0.155,-0.077,-0.048,0.109,97.000
00:00:52.660,-0.150,-0.076,-0.047,0.108,97.000
00:00:52.670,-0.135,-0.075,-0.047,0.106,97.000
00:00:52.680,-0.115,-0.075,-0.046,0.104,97.000
00:00:52.690,-0.110,-0.074,-0.045,0.102,97.000
00:00:52.700,-0.100,-0.073,-0.044,0.100,97.000
00:00:52.710,-0.085,-0.073,-0.044,0.098,97.000
00:00:52.720,-0.080,-0.073,-0.043,0.096,97.000
00:00:52.730,-0.050,-0.072,-0.043,0.094,97.000
00:00:52.740,-0.025,-0.072,-0.043,0.092,97.000
00:00:52.750,0.015,-0.072,-0.042,0.090,97.000
00:00:52.760,0.015,-0.067,-0.040,0.088,97.000
00:00:52.770,0.045,-0.063,-0.037,0.086,97.000
00:00:52.780,0.080,-0.058,-0.034,0.084,97.000
00:00:52.790,0.135,-0.054,-0.032,0.082,97.000
00:00:52.800,0.160,-0.050,-0.029,0.079,97.000
00:00:52.810,0.200,-0.052,-0.029,0.077,97.000
00:00:52.820,0.205,-0.054,-0.029,0.075,97.000
00:00:52.830,0.240,-0.056,-0.028,0.073,97.000
00:00:52.840,0.255,-0.059,-0.028,0.070,97.000
00:00:52.850,0.260,-0.061,-0.028,0.068,97.000
00:00:52.860,0.240,-0.060,-0.027,0.066,97.000
00:00:52.870,0.230,-0.059,-0.027,0.064,97.000
00:00:52.880,0.195,-0.059,-0.026,0.061,97.000
00:00:52.890,0.165,-0.058,-0.025,0.059,97.000
00:00:52.900,0.120,-0.057,-0.025,0.057,97.000
00:00:52.910,0.070,-0.062,-0.025,0.055,97.000
00:00:52.920,0.030,-0.067,-0.026,0.052,97.000
00:00:52.930,0.015,-0.072,-0.026,0.050,97.000
00:00:52.940,0.000,-0.076,-0.027,0.048,97.000
00:00:52.950,-0.010,-0.081,-0.028,0.046,97.000
00:00:52.960,-0.005,-0.086,-0.028,0.043,97.000
00:00:52.970,-0.025,-0.091,-0.029,0.041,97.000
00:00:52.980,-0.010,-0.097,-0.030,0.039,97.000
00:00:52.990,-0.005,-0.102,-0.031,0.036,97.000
00:00:53.000,0.010,-0.107,-0.032,0.034,97.000
00:00:53.010,-0.010,-0.098,-0.028,0.031,97.000
00:00:53.020,-0.015,-0.088,-0.024,0.029,97.000
00:00:53.030,0.005,-0.079,-0.019,0.026,97.000
00:00:53.040,-0.010,-0.069,-0.015,0.024,97.000
00:00:53.050,-0.025,-0.060,-0.011,0.021,97.000
00:00:53.060,-0.040,-0.063,-0.010,0.019,97.000
00:00:53.070,-0.030,-0.067,-0.009,0.016,97.000
00:00:53.080,-0.045,-0.071,-0.008,0.014,97.000
00:00:53.090,-0.055,-0.074,-0.007,0.011,97.000
00:00:53.100,-0.055,-0.078,-0.006,0.009,97.000
00:00:53.110,-0.060,-0.075,-0.005,0.007,97.000
00:00:53.120,-0.065,-0.073,-0.004,0.004,97.000
00:00:53.130,-0.050,-0.071,-0.004,0.002,97.000
00:00:53.140,-0.075,-0.068,-0.003,-0.000,97.000
00:00:53.150,-0.080,-0.066,-0.002,-0.003,97.000
00:00:53.160,-0.095,-0.069,0.001,-0.005,97.000
00:00:53.170,-0.080,-0.072,0.005,-0.007,97.000
00:00:53.180,-0.085,-0.075,0.008,-0.010,97.000
00:00:53.190,-0.075,-0.078,0.012,-0.012,97.000
00:00:53.200,-0.095,-0.081,0.016,-0.014,97.000
00:00:53.210,-0.080,-0.092,0.018,-0.016,97.000
00:00:53.220,-0.095,-0.104,0.021,-0.018,97.000
00:00:53.230,-0.105,-0.115,0.023,-0.020,97.000
00:00:53.240,-0.105,-0.126,0.026,-0.022,97.000
00:00:53.250,-0.095,-0.137,0.028,-0.025,97.000
00:00:53.260,-0.110,-0.132,0.031,-0.026,97.000
00:00:53.270,-0.090,-0.127,0.035,-0.028,97.000
00:00:53.280,-0.125,-0.122,0.038,-0.030,97.000
00:00:53.290,-0.085,-0.117,0.041,-0.031,97.000
00:00:53.300,-0.085,-0.112,0.045,-0.033,97.000
00:00:53.310,-0.025,-0.108,0.047,-0.034,97.000
00:00:53.320,0.025,-0.104,0.050,-0.035,97.000
00:00:53.330,0.030,-0.100,0.053,-0.037,97.000
00:00:53.340,0.115,-0.096,0.055,-0.038,97.000
00:00:53.350,0.165,-0.092,0.058,-0.039,97.000
00:00:53.360,0.085,-0.083,0.060,-0.040,97.000
00:00:53.370,0.020,-0.074,0.063,-0.042,97.000
00:00:53.380,-0.035,-0.065,0.065,-0.043,97.000
00:00:53.390,-0.055,-0.056,0.068,-0.044,97.000
00:00:53.400,-0.185,-0.047,0.070,-0.045,97.000
00:00:53.410,-0.170,-0.043,0.071,-0.046,97.000
00:00:53.420,-0.220,-0.040,0.072,-0.048,97.000
00:00:53.430,-0.190,-0.036,0.073,-0.049,97.000
00:00:53.440,-0.220,-0.033,0.074,-0.050,97.000
00:00:53.450,-0.150,-0.030,0.075,-0.051,97.000
00:00:53.460,0.280,-0.035,0.077,-0.053,97.000
00:00:53.470,1.135,-0.040,0.080,-0.054,97.000
00:00:53.480,1.645,-0.044,0.082,-0.055,97.000
00:00:53.490,0.150,-0.050,0.084,-0.057,97.000
00:00:53.500,-0.670,-0.054,0.086,-0.058,97.000
00:00:53.510,-0.730,-0.061,0.091,-0.060,97.000
00:00:53.520,-0.475,-0.068,0.096,-0.061,97.000
00:00:53.530,-0.205,-0.075,0.101,-0.063,97.000
00:00:53.540,-0.180,-0.081,0.105,-0.064,97.000
00:00:53.550,-0.150,-0.088,0.110,-0.066,97.000
00:00:53.560,-0.165,-0.094,0.113,-0.068,97.000
00:00:53.570,-0.130,-0.100,0.115,-0.070,97.000
00:00:53.580,-0.115,-0.106,0.117,-0.072,97.000
00:00:53.590,-0.090,-0.112,0.119,-0.074,97.000
00:00:53.600,-0.100,-0.118,0.122,-0.075,97.000
00:00:53.610,-0.060,-0.111,0.121,-0.077,97.000
00:00:53.620,-0.060,-0.105,0.120,-0.079,97.000
00:00:53.630,-0.015,-0.098,0.120,-0.081,97.000
00:00:53.640,-0.015,-0.092,0.119,-0.083,97.000
00:00:53.650,0.035,-0.085,0.118,-0.084,97.000
00:00:53.660,0.050,-0.086,0.119,-0.086,97.000
00:00:53.670,0.090,-0.087,0.120,-0.088,97.000
00:00:53.680,0.115,-0.088,0.121,-0.089,97.000
00:00:53.690,0.155,-0.088,0.122,-0.091,97.000
00:00:53.700,0.205,-0.089,0.124,-0.093,97.000
00:00:53.710,0.235,-0.095,0.126,-0.094,97.000
00:00:53.720,0.245,-0.101,0.128,-0.096,97.000
00:00:53.730,0.275,-0.107,0.130,-0.098,97.000
00:00:53.740,0.275,-0.113,0.132,-0.099,97.000
00:00:53.750,0.275,-0.119,0.134,-0.101,97.000
00:00:53.760,0.260,-0.113,0.134,-0.102,97.000
00:00:53.770,0.255,-0.108,0.133,-0.103,97.000
00:00:53.780,0.200,-0.102,0.133,-0.104,97.000
00:00:53.790,0.170,-0.096,0.132,-0.106,97.000
00:00:53.800,0.110,-0.091,0.132,-0.107,97.000
00:00:53.810,0.075,-0.089,0.131,-0.108,97.000
00:00:53.820,0.030,-0.087,0.129,-0.109,97.000
00:00:53.830,0.020,-0.085,0.128,-0.110,97.000
00:00:53.840,0.000,-0.083,0.127,-0.111,97.000
00:00:53.850,-0.005,-0.081,0.125,-0.112,97.000
00:00:53.860,0.000,-0.076,0.123,-0.112,97.000
00:00:53.870,-0.010,-0.071,0.121,-0.113,97.000
00:00:53.880,0.000,-0.067,0.119,-0.114,97.000
00:00:53.890,0.000,-0.062,0.117,-0.114,97.000
00:00:53.900,-0.005,-0.057,0.115,-0.115,97.000
00:00:53.910,0.000,-0.056,0.113,-0.115,97.000
00:00:53.920,-0.005,-0.054,0.110,-0.114,97.000
00:00:53.930,0.000,-0.053,0.108,-0.114,97.000
00:00:53.940,-0.020,-0.052,0.106,-0.114,97.000
00:00:53.950,-0.040,-0.050,0.103,-0.114,97.000
00:00:53.960,-0.025,-0.049,0.100,-0.112,97.000
00:00:53.970,-0.030,-0.048,0.098,-0.111,97.000
00:00:53.980,-0.055,-0.046,0.095,-0.110,97.000
00:00:53.990,-0.050,-0.045,0.092,-0.108,97.000
00:00:54.000,-0.050,-0.043,0.089,-0.107,97.000
00:00:54.010,-0.055,-0.040,0.086,-0.105,97.000
00:00:54.020,-0.060,-0.037,0.083,-0.103,97.000
00:00:54.030,-0.055,-0.035,0.080,-0.101,97.000
00:00:54.040,-0.085,-0.032,0.077,-0.099,97.000
00:00:54.050,-0.075,-0.029,0.074,-0.097,97.000
00:00:54.060,-0.080,-0.033,0.073,-0.095,97.000
00:00:54.070,-0.065,-0.037,0.071,-0.092,97.000
00:00:54.080,-0.090,-0.040,0.069,-0.090,97.000
00:00:54.090,-0.095,-0.044,0.068,-0.087,97.000
00:00:54.100,-0.095,-0.048,0.066,-0.085,97.000
00:00:54.110,-0.085,-0.041,0.065,-0.083,97.000
00:00:54.120,-0.100,-0.034,0.064,-0.080,97.000
00:00:54.130,-0.085,-0.027,0.063,-0.077,97.000
00:00:54.140,-0.100,-0.020,0.062,-0.075,97.000
00:00:54.150,-0.085,-0.013,0.061,-0.072,97.000
00:00:54.160,-0.115,-0.013,0.059,-0.070,97.000
00:00:54.170,-0.100,-0.014,0.057,-0.067,97.000
00:00:54.180,-0.115,-0.014,0.055,-0.064,97.000
00:00:54.190,-0.100,-0.014,0.053,-0.062,97.000
00:00:54.200,-0.085,-0.015,0.052,-0.059,97.000
00:00:54.210,-0.005,-0.018,0.050,-0.057,97.000
00:00:54.220,0.020,-0.020,0.048,-0.054,97.000
00:00:54.230,0.025,-0.023,0.046,-0.052,97.000
00:00:54.240,0.130,-0.026,0.044,-0.049,97.000
00:00:54.250,0.150,-0.029,0.043,-0.046,97.000
00:00:54.260,0.080,-0.030,0.040,-0.044,97.000
00:00:54.270,0.025,-0.031,0.038,-0.042,97.000
00:00:54.280,-0.040,-0.032,0.035,-0.039,97.000
00:00:54.290,-0.065,-0.033,0.033,-0.037,97.000
00:00:54.300,-0.190,-0.034,0.031,-0.034,97.000
00:00:54.310,-0.190,-0.036,0.029,-0.032,97.000
00:00:54.320,-0.215,-0.039,0.027,-0.030,97.000
00:00:54.330,-0.185,-0.042,0.025,-0.027,97.000
00:00:54.340,-0.235,-0.045,0.022,-0.025,97.000
00:00:54.350,-0.170,-0.048,0.020,-0.023,97.000
00:00:54.360,0.275,-0.039,0.023,-0.020,97.000
00:00:54.370,1.185,-0.030,0.026,-0.018,97.000
00:00:54.380,1.745,-0.022,0.029,-0.016,97.000
00:00:54.390,0.165,-0.013,0.032,-0.013,97.000
00:00:54.400,-0.700,-0.004,0.035,-0.011,97.000
00:00:54.410,-0.675,-0.004,0.035,-0.009,97.000
00:00:54.420,-0.445,-0.003,0.034,-0.007,97.000
00:00:54.430,-0.180,-0.002,0.034,-0.004,97.000
00:00:54.440,-0.170,-0.001,0.034,-0.002,97.000
00:00:54.450,-0.165,-0.001,0.034,-0.000,97.000
00:00:54.460,-0.170,-0.005,0.031,0.002,97.000
00:00:54.470,-0.135,-0.009,0.028,0.004,97.000
00:00:54.480,-0.140,-0.013,0.024,0.006,97.000
00:00:54.490,-0.105,-0.017,0.021,0.009,97.000
00:00:54.500,-0.095,-0.021,0.018,0.011,97.000
00:00:54.510,-0.080,-0.022,0.016,0.013,97.000
00:00:54.520,-0.080,-0.023,0.014,0.015,97.000
00:00:54.530,-0.035,-0.023,0.012,0.017,97.000
00:00:54.540,-0.025,-0.024,0.011,0.019,97.000
00:00:54.550,0.025,-0.025,0.009,0.021,97.000
00:00:54.560,0.025,-0.032,0.003,0.023,97.000
00:00:54.570,0.065,-0.040,-0.002,0.025,97.000
00:00:54.580,0.115,-0.047,-0.007,0.027,97.000
00:00:54.590,0.155,-0.055,-0.012,0.029,97.000
00:00:54.600,0.170,-0.062,-0.018,0.031,97.000
00:00:54.610,0.235,-0.060,-0.017,0.033,97.000
00:00:54.620,0.245,-0.057,-0.016,0.035,97.000
00:00:54.630,0.270,-0.055,-0.015,0.037,97.000
00:00:54.640,0.270,-0.053,-0.014,0.039,97.000
00:00:54.650,0.280,-0.050,-0.014,0.041,97.000
00:00:54.660,0.275,-0.048,-0.013,0.043,97.000
00:00:54.670,0.245,-0.046,-0.013,0.045,97.000
00:00:54.680,0.200,-0.044,-0.012,0.047,97.000
00:00:54.690,0.160,-0.042,-0.012,0.049,97.000
00:00:54.700,0.105,-0.040,-0.012,0.050,97.000
00:00:54.710,0.065,-0.044,-0.015,0.052,97.000
00:00:54.720,0.045,-0.048,-0.018,0.054,97.000
00:00:54.730,0.000,-0.052,-0.021,0.056,97.000
00:00:54.740,-0.005,-0.056,-0.025,0.058,97.000
00:00:54.750,-0.015,-0.060,-0.028,0.060,97.000
00:00:54.760,-0.015,-0.053,-0.024,0.062,97.000
00:00:54.770,0.000,-0.047,-0.020,0.064,97.000
00:00:54.780,-0.015,-0.040,-0.016,0.066,97.000
00:00:54.790,-0.015,-0.033,-0.012,0.067,97.000
00:00:54.800,-0.015,-0.027,-0.008,0.069,97.000
